title,title_furigana,title_en
サンチャゴ-レベリオンシマバラ-,SANTIAGO,
三丁目防衛軍,さんちょうめぼうえいぐん,3tyoumeboueigun
さんてつ,Santetsu,
SAND STORM SLUGGER,さんどすとーむすらっがー,SAND STORM SLUGGER
サン・ド・ホリー西へ!,さんどほりーにしへ,San do hori- nishi e
SAND LAND(サンドランド),さんどらんど,Sand Land
3人とひとり,さんにんとひとり,San-nin To Hitori
3年奇面組,さんねんきめんぐみ,3nen Kinengumi
残念くのいち伝,ざんねんくのいちでん,Zannen kunoichi den
3年Z組ポチ先生,さんねんぜっとぐみ ぽちせんせい,Sannen zetuto gumi
残念肉食ウサ子さん,ざんねんにくしょくうさこさん,Zannen nikushoku Usako-san
3年B組一八先生,さんねんびーぐみいんぱちせんせい,3 nen B gumi Impachi sensei
3年B組 金バッヂ先生,さんねんびーぐみきんばっぢせんせい,SAN NEN B GUMI KIN BADDI SENSEI
365日の恋人 ―秋吉家シリーズ①―,さんびゃくろくじゅうごにちのこいびと あきよしけしりーず いち,Sanbyaku rokujuu gonichi no Koibito
365歩のユウキ!!!,さんびゃくろくじゅうごほのゆうき,365ho no yuuki
サンブンノイチ(前田治郎・木下半太),Sanbun no Ichi,
さんぶんのいち。(松沢まり),Sanbun no ichi (Matsuzawa Mari),
散歩の日々,さんぽのひび,Sanpo no Hibi
散歩もの,さんぽもの,Sampo mono
斬魔剣伝,ざんまけんでん,Zanmakenden
サン娘 〜Girl's Battle Bootlog,さんむす がーるずばとるぶーとろぐ,Sunmusu Girl's Battle Bootlog
サンワリ君,さんわりくん,Sanwarikun
