title,title_furigana,title_en
たのしい甲子園,たのしいこうしえん,Tanoshi Koshien
たのしい人生,たのしいじんせい,The pleasant life
たのしいたのししま,Tanoshii Tanoshishima,
たばたちゃん派,たばたちゃんは,Tabata-chan ha
たびしカワラん!!,Tabishi Kawaran!!,
ダービージョッキー,Derby jockey,
旅する缶コーヒー,たびするかんこーひー,Tabi suru can coffee
たびだより,Tabidayori,
タヒチガール,Tahiti girl,
タビと道づれ,たびとみちづれ,Travel togeter
旅の肴 〜十返舎一九 浮世道中 旅がらす〜,たびのさかなじっぺんしゃいっくうきよどうちゅうだびだらす,Tabi No Sakana Jippenshaikku Ukiyo Douchuu Tabigarasu
たびびと,Tabibito,
ダ・ヴィンチ系女子高生,だびんちけいじょしこうせい,Da Vinci kei joshikousei
Tough,たふ,Tough
タフ外伝 OTON,たふがいでんおとん,Tough Gaiden Oton
TOUGH-タフ-(猿渡哲也版),たふ さるわたりてつやばん,TOUGH(Saruwatari Tetsuya)
タブー・タトゥー,TABOO TATTOO,
タブチくん,Tabuchikun,
タフネス大地,たふねすだいち,Toughness Daichi
TOUGH 龍を継ぐ男,たふ りゅうをつぐおとこ,TOUGH Ryu wo Tsugu Otoko
WxY ダブリューエックスワイ,だぶりゅーえっくすわい,WxY
ダブルアーツ,DOUBLE ARTS,
ダブルガンロックライダー,Double Gun Rock Rider,
DoubleCross〜裏切りの十字架〜,だぶるくろす いつわりのじゅうじか,Double Cross
だぶるじぇい,Double J,
Wジュリエット,だぶるじゅりえっと,W Juriett
Wジュリエット Ⅱ,だぶるじゅりえっとつー,W Juriett two
W's〜ダブルス〜,だぶるす,W's
ダブルゼータくんここにあり,Double Zeta Kun Koko ni Ari,
Wチェンジ!!,だぶるちぇんじ,W CHANGE
ダブルナイト,Double Knight,
Wネーム,だぶるねーむ,W name
ダブル パティシエール!,Double patissiere!,
ダブル・ハード,Double Hard,
ダブルフェイク アンダー・ザ・ガンダム,Double-Fake Under the Gundam,
ダブル・フェイス,Double Face,
たべかけ福音計画〜Dear Succubus Sister〜,たべかけごすぺるぷらん でぃあーさきゅばすしすたー,Tabekake Gospel Plan Dear Succubus Sister
ターヘルアナ富子,たーへるあなとみこ,TARHERANATOMIKO
たべるダケ,Taberudake,
食べれません,たべれません,Taberemasen
ダボシャツの天,だぼしゃつのてん,DABO SHIRT NO TEN
多摩川たまみの過ごし方,たまがわたまみのすごしかた,Tamagawa Tamami no sugoshikata
タマさん,Tama san,
邪魂狩り,たましいがり,Tamashii Gari
魂のカルテ,たましいのかるて,Tamashii no Karte
玉鹿市役所 ええじゃない課,たましかしやくしょええじゃないか,Tamashika shiyakusho eejanaika
TAMATA,たまた,Tamata
だまっていればの花愛ちゃん,だまっていればのかわいちゃん,Damatte Ireba no Kawai chan
たまねぎパルコ,Tamanegi Parco,
たまのこしかけ,Tama no koshikake,
たま・はな,TAMA &amp; HANA,
玉屋一代花火心中,たまやいちだいはなびしんちゅう,Tamaya Ichidai Hanabi Shinjuu
たまゆら,Tamayura,
たまゆら〜hitotose〜,たまゆら ひととせ,Tamayura hitotose
球詠,たまよみ,Tamayomi
ターミネーター3,たーみねーたー3,Tarminetor3
タミヤコミックス(シリーズ),Tamiya comics,
ダメおやじ,Dameoyaji,
ダメ出し。,だめだし,Dame dasi
だめっこどうぶつ,Damekko doubutsu,
だめてらすさま。,Dameterasusama.,
ダメな彼女は甘えたい,だめなかのじょはあまえたい,Damena Kanojo wo Amaetai
ダメな私に恋してください,だめなわたしにこいしてください,Dame na watashi ni koi shite kudasai
