title,title_furigana,title_en
ドラゴンクエスト エデンの戦士たち,どらごんくえすとえでんのせんしたち,Dragon Quest7
ドラゴンクエスト 精霊ルビス伝説,どらごんくえすとせいれいるびすでんせつ,Dragon quest seirei Rubisu densetsu
ドラゴンクエスト 蒼天のソウラ,どらごんくえすと そうてんのそうら,Dragon quest
ドラゴンクエスト-ダイの大冒険,どらごんくえすとだいのだいぼうけん,The Adventure of Dai Dragon Quest
ドラゴンクエスト天空物語,どらごんくえすとてんくうものがたり,Dragon Warrior V (Dragon Quest Tenku Monogatari)
ドラゴンクエスト プリンセスアリーナ,Dragonquest Princesareena,
ドラゴンクエストへの道,どらごんくえすとへのみち,Road to Dragon Quest
ドラゴンクエスト -幻の大地-,どらごんくえすとまぼろしのだいち,Dragon Warrior VI (Dragon Quest 6)
ドラゴンクエストモンスターズ+,どらごんくえすともんすたーずぷらす,Dragon Quest Monsters+
ドラゴンクエスト4コママンガ劇場,どらごんくえすとよんこままんがげきじょう,Dragon Quest 4 koma Manga Gekijo
ドラゴンクエスト列伝 ロトの紋章,どらごんくえすとれつでんろとのもんしょう,Dragon Quest - History of Roto -
ドラゴンクエスト列伝 ロトの紋章 〜紋章を継ぐ者達へ〜,どらごんくえすとれつでん ろとのもんしょう もんしょうをうけつぐものたちへ,EMBLEM OF ROTO To the Children who inherit the Embleme
ドラゴンクエスト列伝 ロトの紋章 Returns,どらごんくえすとれつでんろとのもんしょうりたーんず,EMBLEM OF ROTO Returns
ドラゴン拳,どらごんけん,Dragon Ken
ドラゴンコレクション 竜を統べるもの,どらごんこれくしょん りゅうをすべるもの,DRAGON COLLECTION
ドラゴン桜,どらごんざくら,Dragon ZAKURA
DRAGON SEEKERS,どらごんしーかーず,DRAGON SEEKERS
DRAGON SISTER!-三國志 百花繚乱-,どらごんしすたー さんごくしひゃっかりょうらん,DRAGON SISTER!
DRAGON JAM(ドラゴンジャム),どらごんじゃむ,Dragon Jam
ドラゴンズドグマ リヴァイブス,Dragon's Dogma Revives,
ドラゴンズライデン,Dragon's Raiden,
ドラゴンドライブ,Dragon Drive,
ドラゴン・ナイト,Dragon Knight,
ドラゴンナイト4,どらごんないと4,DRAGONKNIGHT4
ドラゴン・ハイドレート〜辰吉漂龍伝〜,どらごん はいどれーと たつよしひょうりゅうでん,Dragon hydrate - Tatsuyoshi hyoryuuden -
ドラゴンハーフ,Dragon Half,
ドラゴンヘッド,Dragon Head,
DRAGON VOICE,どらごんぼいす,DRAGON VOICE
ドラゴンボール(DRAGON BALL),Dragon Ball,
ドラゴンボール SD,どらごんぼーる えすでぃー,DRAGON BALL SD
ドラゴンボール外伝 転生したらヤムチャだった件,どらごんぼーるがいでん てんせいしたらやむちゃだったけん,Dragon ball Tensei shitara Yamcha datta ken
ドラゴンボール超,どらごんぼーる すーぱー,DRAGON BALL SUPER
ドラゴンリーグ,Dragon League,
ドラゴンリバイブ,Dragon Revive,
ドラゴンロアーズ,Dragon roars,
トラジマのミーめ,Torajima no Meme,
TRACKER 大神冬馬,とらっかーおおがみとうま,Trackerogamitoma
どらっぐおんどらぐーん ウタヒメファイブ,DRAG-ON DRAGOON Utahime Five,
DRAG-ON DRAGOON 死ニ至ル赤,どらっぐおんどらぐーん しにいたるあか,DRAG ON DRAGOON Shi ni Itaru Aka
T.R.A.P.,とらっぷ,T.R.A.P.
トラップホール,Trap Hole,
虎と狼,とらとおおかみ,Tora to Ookami
とらドラ!,Toradora,
とらねこフォークロア,Toraneko folklore,
ドラネコロック,DORA NEKO ROCK,
トラビスといっしょなら,Torabisu to Issyonara,
トラフィッカー,Trafficker,
To LOVEる -とらぶる-,とらぶる,To LOVE Ru
トラブルカフェ!,Trouble cafe,
とらぶるクリック!!,Trouble Click!!,
To LOVEる -とらぶる- ダークネス,とらぶる だーくねす,To Love-Ru: Darkness
トラブル・トライアングル,Trouble Triangle,
ドラベース ドラえもん超野球外伝(スーパーベースボールがいでん),どらべーす どらえもんすーぱーべーすぼーるがいでん,Dorabase Doraemon Super-baseball Anecdote
トラベル,Travel,
どらまちゅ,Doramachu,
DRUM拳,どらむなっくる,Drum knuckle
トラロッコ,TLALOCO,
どらン猫小鉄,どらんここてつ,Doranko Kotetsu
トランジスタ・ティーセット〜電気街路図〜,とらんじすたてぃーせっとでんきがいろず,Transistor tea set
トランスノイド,Transnoid,
トランスフォーマー オールスパーク,Transformer allspark,
トランスフォーマー ギャラクシーフォース,TRANSFORMERS CYBERTRON,
トランスフォーマー G1 (ドリームウェーブ版),とらんすふぉーまー じーわん どりーむうぇーぶばん,Transformers : Generations 1
トランスフォーマースターゲート戦役,とらんすふぉーまーすたーげーとせんえき,Transformers Star Gate War
TRANS BOY,とらんすぼーい,TRANS BOY
トランスルーセント 彼女は半透明,とらんするーせんと かのじょははんとうめい,Translucent Kanojo ha Hantomei
とりあえず居合でも。,とりあえずいあいでも,Toriaezu iai demo
トリアージX,とりあーじいくす,Triage X
ドーリィ♪カノン,どーりいかのん,Dory Kanon
TRIO De PINCH!,とりおでぴんち,TRIO De PINCH!
とりかえ風花伝,とりかえふうかでん,Torikae fuukaden
鳥籠学級,とりかごがっきゅう,Torikago Gakkyu
鳥籠ノ番,とりかごのつがい,Torikago no tsugai
トリガーハッピーウィッチ!,Trigger happy witch!,
TRIGRAM8,とりぐらむえいと,TRIGRAM8
℃りけい。,どりけい,Dorikei
トリコ,TORIKO,
トリコロ,Tricolour-sisters+1girl nanase family's 4koma story,
取締役平並次郎,とりしまりやくひらなみじろう,TORISHIMARIYAKU HIRANAMIJIROH
トリセツなカテキョ,Torisetsu na katekyo,
トリツキくん,Toritsukikun,
TRICK THE COMIC,とりっく ざ こみっく,TRICK THE COMIC
Trickster,とりっくすたー,Trickster
TRICKSTER(マントヒヒ・ビンタ版),とりっくすたー まんとひひびんたばん,TRICKSTER (2016)
トリック・リップ,TRICK RIP,
トリッパ,Toripa,
都立水商!,とりつみずしょう,Toritu mizusyou
とりどりことり,TORIDORIKOTORI,
鳥啼き魚の目は泪〜おくのほそみち秘録〜,とりなきうおのめはなみだ おくのほそみちひろく,Tori naki Uo no me ha namida Oku no Hosomichi Hiroku
トリニティセブン,Trinity Seven,
とりぱん,Toripan,
とりぴき,HITORI &amp; IPPIKI,
ドリフターズ,DRIFTERS,
トリプルKISS,とりぷるきす,Triple Kiss
ドリー・マー,Dreamer,
トリマニア,Torimania,
Dreaming road,どりーみんぐろーど,Dreaming road
DREAM KING,どりーむきんぐ,DREAM KING
ドリムゴード〜Knights in the Dark City〜,どりむごーど,DorimuGodo-Knights in the Dark City-
ドリームジェネレーション,Dream generation,
ドリーム職人,どりーむしょくにん,A dream craftsman
Dreams,どりーむす,Dreams
ドリームネットPAPA,どりーむねっとぱぱ,Dream Net PAPA
ドリームハンター麗夢alternative,どりーむはんたーれむおるたなてぃぶ,Dream Hunter REM alternative
鳥山明のヘタッピマンガ研究所,とりやまあきらのへたっぴまんがけんきゅうじょ,Akira Toriyama Presents Booby Comic Interface
鳥山明○作劇場,とりやまあきらまるさくげきじょう,Toriyama Akira Marusakugekijyo
とりゅふ!,Toryufu,
どりる,Doriru,
ドリル園児,どりるえんじ,Drill Enji
DOLL GUN(ドールガン),どーるがん,DOLL GUN
ドルクエ!,Doru Que,
DOLLS,どるす,DOLLS
Dolls Don't Cry,どーるずどんとくらい,Dolls Don't Cry
ドルヒラ,Doruhira,
ドールマスター,Doll Master,
ドルメンX,どるめんえっくす,Dorumen X
奴隷区 僕と23人の奴隷,どれいくぼくとにじゅうさんにんのどれい,Doreiku Bokuto Nijuusannin No Dorei
奴隷遊戯,どれいゆうぎ,Dorei Yuugi
トレジャーガウスト 史上最強のハンターコンビ!!,とれじゃーがうすと しじょうさいきょうのはんたーこんび,Treasure Gaust
トレジャーハンター,TREASURE HUNTER,
トレジャーハンターKUKAI,とれじゃーはんたーくうかい,Treasure hunter Kukai
トレース 科捜研法医研究員の追想,とれーす かそうけんほういけんきゅういんのついそう,Trace Kasouken Houikenkyuuin no Tsuisou
トロイメライ,Traumerei,
ドロ刑,どろけい,DOROKEI
とろける鉄工所,とろけるてっこうじょ,Torokeru Tekkoujo
ドロップ,DROP,
ドロップ(藤原カムイ版),Drop(Kamui Fujiwara version),
トロピカル侍,とろぴかるさむらい,Tropical Samurai
ドロファイター,DOROFIGHTER,
ドロヘドロ,Dorohedoro,
泥棒猫,どろぼうねこ,Thief cat
どろろ,Dororo,
どろろ梵,どろろぼん,Dororo Bon
ドロロンえん魔くん,どろろんえんまくん,Dororon Enmakun
どろろんぱっ!,Dororonpa,
どろんきゅー,Doron X Cutie (Doronkyuu),
永遠の詩,とわのうた,Towa no uta
DAWN,どーん,DAWN
とんかつDJアゲ太郎,とんかつでぃーじぇーあげたろう,Toknkatsu DJ Agetarou
どん亀サブマリン,どんがめさぶまりん,Dongame submarine
とんがり帽子のアトリエ,とんがりぼうしのあとりえ,ATELIER OF WITCH HAT
鈍器降臨,どんきこうりん,Donki kourin
ドンキッコ,DONKIKKO,
どんぐりの家,どんぐりのいえ,Donguri no ie
ドン〜極道水滸伝〜,どん ごくどうすいこでん,DON Gokudo Suikoden
殿しゃん!〜立花宗茂上方滞在記〜,とんしゃん たちばなむねしげかみがたたいざいき,Tonshan! Tachibama Muneshige Kamigata Taizaiki
翔んだカップル,とんだかっぷる,Tounda couple
とんち君,とんちくん,Tonchi kun
とでんか,Tondeka,
飛んで火に入る適齢期,とんでひにいるてきれいき,Tonde hi ni iru tekireiki
とんでぶーりん,TONDE BUURIN (Super Pig),
とんでもスキルで異世界放浪メシ,とんでもすきるでいせかいほうろうめし,Tondemo Skill de Isekai Hourou Meshi
とんでも騎士,とんでもないと,Tondemo naito
とんでる!ポニーテール,Tonderu! Ponytail,
曇天に笑う,どんてんにわらう,Laughing Under the Clouds
曇天・プリズム・ソーラーカー,どんてん ぷりずむ そーらーかー,Douten Prism Solar Car
ドンと一本!,どんといっぽん,Don to Ippon!
ドントクライ、ガール,"Don't cry,Girl",
ドン・ドラキュラ,Dondoraqula,
丼なモンダイ!,どんなもんだい,Don Na Mondai
トンネルの華子さん,とんねるのはなこさん,Hanako at the tunnel
トンボー,Tombo,
ドン・ボルガン - 聖なる男の伝説 -,どんぼるがんせいなるおとこのでんせつ,DON BORUGAN
