title,title_furigana,title_en
虐殺!ハートフルカンパニー,ぎゃくさつはーとふるかんぱにー,Gyakusatsu!Heartful company
逆襲インフェルノ,ぎゃくしゅういんふぇるの,Gyakushuu Inferno
逆転検事,ぎゃくてんけんじ,Gyakuten Kenji
逆転裁判,ぎゃくてんさいばん,GYAKUTEN SAIBAN
逆転裁判(Vジャンプ版),ぎゃくてんさいばん ぶいじゃんぷばん,Gyakuten saiban (V Jump)
キャシャーン Sins,きゃしゃーんしんす,CASSHERN Sins
キャタピラー,Caterpillar,
逆境ナイン,ぎゃっきょうないん,Adverse-Circumstances Nine
キャッチャー・イン・ザ・ライム,Catcher In The Rhyme,
C.A.T.S(キャッツ),きゃっつ,Cats
CAT'S EYE (キャッツ・アイ),きゃっつあい,CAT'S EYE
キャッツ・愛,きゃっつあい2010,Cat's Eye 2010
Cat Shit One,きゃっとしっとわん,Cat Shit One
キャットストリート,CAT STREET,
キャットルーキー,Cat rookie,
キャディーガール瞬,きゃでぃーがーるまばたき,CaddieGirl Mabataki
キャバはじめました,Caba Hajimemashita,
キャプテン,Captain,
キャプテン・アース,Captain Earth,
キャプテン・アメリカ,Captain America,
CAPTAINアリス,きゃぷてんありす,Captain Alice
キャプテンアリス(岩尾奈美恵版),Captain Alice Iwao Namie Version,
キャプテンウルトラ,Captain Ultra,
キャプテンキッド,Captain Kid,
キャプテンKen,きゃぷてんけん,Captain Ken
キャプテン翼,きゃぷてんつばさ,Captain Tsubasa
キャプテン翼2000 MILLENIUM DREAM ( シドニー五輪編 ),きゃぷてんつばさ2000みれにあむどりーむしどにーごりんへん,Captain Tsubasa 2000 MILLENIUM DREAM
キャプテン翼 GOLDEN-23,きゃぷてんつばさ ごーるでんにじゅうさん,Captain Tsubasa Golden 23
キャプテン翼 ROAD TO 2002,きゃぷてんつばさ ろーど とぅ にせんに,Captain Tsubasa road to 2002
キャプテン翼 - ワールドユース編 -,きゃぷてんつばさわーるどゆーすへん,Captain Tsubasa World Youth
キャプテンどんかべ,CAPTAIN DONKABE,
キャプテンハーロック 〜次元航海〜,きゃぷてんはーろっくじげんこうかい,Captain Harlock Dimension navigation
キャプテンハンゾーモン,CAPTAIN HANZOMON,
きゃぷてんボン,Captain Bon,
ギャラクシーエンジェル,GALAXY ANGEL,
ギャラクシー銀座,ぎゃらくしーぎんざ,Galaxy ginza
キャラクタイムズ,CHARACTER TIMES,
キャラ道,きゃらどう,Chara Dou
キャラメルリンゴ,Caramel Ringo,
きゃらめる・ロリポップ,Caramel Loli Pop,
キャラ者,きゃらもの,Chara-mono
キャラ屋さんの遅い青春,きゃらやさんのおそいせいしゅん,Charaya san no osoi seisyun
ギャラリーフェイク,Gallery Fake,
ギャル男VS宇宙人,ぎゃるおばーさすえいりあん,Gyaruo VS Alien
ギャルがライバル!!,Rival is Gal!!,
ギャルが落語家に恋したら(寄席ばいいのに),ぎゃるがらくごかにこいしたら よせばいいのに,Gal ga rakugoka ni koi shitara
