title,title_furigana,title_en
新クロサギ,しんくろさぎ,Shin Kurosagi
新黒沢 最強伝説,しんくろさわ さいきょうでんせつ,Shin kurosawa saikyou densetsu
進撃!巨人高校 〜青春!〜となりのマーレ学園〜,しんげききょじんこうこうせいしゅんとなりのまーれがくえん,Shingeki Kyojin Koukou Seisyun tonari no maare gakuen
進撃!巨人中学校,しんげききょじんちゅうがっこう,Shingeki! Kyojin Chuugakkou
進撃の巨人,しんげきのきょじん,Shingeki no Kyojin
進撃の巨人 悔いなき選択,しんげきのきょじん くいなきせんたく,Shingeki no kyojin kuinaki sentaku
進撃の巨人 Before the fall,しんげきのきょじん びふぉあー ざ ふぉーる,Attack on Titan Before the fall
進撃の巨人 LOST GIRLS,しんげきのきょじん ろすとがーるず,Shingeki no Kyojin LOST GIRLS
真ゲッターロボ,しんげったーろぼ,True Getter Robo
真月譚 月姫,しんげつたんつきひめ,TSUKIHIME
神拳〜ゴッド・ナックル〜,しんけん ごっどなっくる,God Knuckle
新元禄太平記,しんげんろくたいへいき,Shin Genroku Taiheiki
真・恋姫†無双 〜乙女大乱〜,しんこいひめむそう おとめたいらん,Shin koihime musou Otome tairan
神光援団紳士録,しんこうえんだんしんしろく,Shinkouendan-shinsiroku
新・子連れ狼,しんこづれおおかみ,SHIN KODURE OOKAMI
神魂合体ゴーダンナー!!,しんこんがったいごーだんなー,Shinkon Gattai Godannar!!
新今昔物語 鵺,しんこんじゃくものがたり ぬえ,Shin konjaku monogatari nue
新サラリーマン金太郎 順不同,しんさらりーまんきんたろう じゅんふどう,Shin Salary man Kintarou Junfudou
新沢基栄短編集1 古代さん家の恐竜くん,しんざわもとえいたんぺんしゅうわんこだいさんちのきょうりゅうくん,Shinzawa Motoei -Collection Of Short Stories- Kodaisanchino kyouryukun
CYNTHIA THE MISSION,しんしあざみっしょん,CYNTHIA THE MISSION
新・自虐の詩 ロボット小雪,しんじぎゃくのうたろぼっとこゆき,Shin Jigyaku no uta Robot Koyuki
新次元アセンション,しんじげんあせんしょん,Neon dimension ascension (Shin jigen ascension)
真実の魔法少女,しんじつのまほうしょうじょ,Shinjitsu no mahoushoujo
紳士同盟クロス,しんしどうめいくろす,The Gentlemen Alliance
神州纐纈城,しんしゅうこうけつじょう,Sinsyuukouketujyou
心中天網島(里中満智子 漫画版),しんじゅうてんのあみじま さとなかみちこ まんがばん,Shinju Tennoamijima
新宿スワン,しんじゅくすわん,Shinjuku Swan
新宿D×D,しんじゅくでいーばいでぃー,Shinjuku Doctor x Detective
神呪のネクタール,しんじゅのねくたーる,Shinju no Nectar
新・春香伝,しんしゅんかでん,Shinshunkaden
真人キエッタ,しんじんきえった,Shinjin Kietta
Zin'sエフ・シー,じんずえふしー,Zin's FC
新世紀アイドル伝説 彼方セブンチェンジ,しんせいきあいどるでんせつ かなたせぶんちぇんじ,Shin Seiki Idol Densetsu Kanata Seven Change
新世紀エヴァンゲリオン 碇シンジ育成計画,しんせいきえばんげりおん いかりしんじいくせいけいかく,Neon genesis Evangelion: Ikari Shinji Ikusei Keikaku
新世紀エヴァンゲリオン 碇シンジ探偵日記,しんせいきえばんげりおん いかりしんじたんていにっき,Shinseiki Evangerion Ikari Shinzi tantei nikki
新世紀エヴァンゲリオン 学園堕天録,しんせいきえばんげりおんがくえんだてんろく,Neon Genesis Evangelion Gakuen Daten roku
新世紀エヴァンゲリオン 鋼鉄のガールフレンド 2nd,しんせいきえばんげりおん こうてつのがーるふれんど せかんど,NEON GENESIS EVANGELION STEEL GIRL FIREND SECOND
新世紀エヴァンゲリオン (貞本義行版),しんせいきえばんげりおん さだもとよしゆきばん,Neon genesis Evangelion [Sadamoto Yoshiyuki]
新世紀エヴァンゲリオン ピコピコ中学生伝説,しんせいきえばんげりおん ぴこぴこちゅうがくせいでんせつ,Neon Genesis EVANGELION Picopico chuugakusei densetsu
新星輝デュエル・マスターズ フラッシュ,しんせいきでゅえるますたーずふらっしゅ,Shinseiki Duel Masters Flash
神聖伝メガシード,しんせいでんめがしーど,Shinseiden Megaseed
人生ビックマウス,じんせいびっくまうす,Jinsei Big Mouth
人生〜マンガの章〜,じんせい まんがのしょう,Jinsei manganosho
神聖モテモテ王国,しんせいもてもておうこく,Shinsei motemote oukoku
新世界より,しんせかいより,From The New World (Shinsekai yori)
新世界ルルー,しんせかいるる,Shinsekai ruru
新説!さかもっちゃん,しんせつ さかもっちゃん,Shinsetsu! Sakamotchan
新選組,しんせんぐみ,Shinsengumi
新撰組異聞 PEACE MAKER(ピースメーカー),しんせんぐみいもんぴーすめーかー,Shinsengumi Imon PEACE MAKER
新撰組ガンドラゴン,しんせんぐみがんどらごん,GUNDRAGON
新撰組秘闘ウルフ×ウルブズ,しんせんぐみひとううるふあんどうるぶす,Shinsengumi Hito Wolf and Wolves
新撰組風雲録 沖田総司,しんせんぐみふううんろく おきたそうじ,SHINSENGUMI FUUNROKU: OKITA SOUJI
心臓に杭を打ちつけて,しんぞうにくいをうちつけて,Drive a Stake Into the heart
人造人間カティサーク,じんぞうにんげんかてぃさーく,Jinzou ningen Cutty Sark
人造人間キカイダー,じんぞうにんげんきかいだー,Kikaider
新造人間キャシャーン,しんぞうにんげんきゃしゃーん,NEOROIDER CASSHERN
新☆だぁ!だぁ!だぁ!,しんだあだあだあ,Shin Daa!Daa!Daa!
新ダイナマ伊藤,しんだいなまいとう,New Dainama Ito (Shin Dainamaitou)
ジーンダイバー,Gene diver,
新宝島,しんたからじま,New treasure island
新竹取物語1000年女王,しんたけとりものがたり1000ねんじょおう,QUEEN MIRENIA
死んだ目をした少年,しんだめをしたしょうねん,The boy who had dead eyes
信長戦記,しんちょうせんき,SINCHOU SENKI
新鉄拳チンミ,しんてっけんちんみ,Shin Tekken Chinmi
新テニスの王子様,しんてにすのおうじさま,New prince of tennis
シンデレ少女と孤独な死神,しんでれしょうじょとこどくなしにがみ,Shindere girl and Solitude Death
シンデレラ・エクスプレス,Cinderella express,
シンデレラガールズ劇場,しんでれらがーるずげきじょう,THE IDOLM@STER CINDERELLA GIRLS : CINDERELLA GIRLS GEKIJOU
シンデレラは眠れない,しんでれらはねむれない,Cinderella wa nemurenai
神童,しんどう,Shindo
仁と侠,じんときょう,Jin and Kyou
新ドーベルマン刑事,しんどーべるまんでか,New Doberman Cop
新ドラベース,しんどらべーす,Shin Dorabase
辰奈1905 トミコローツ戦記,しんな1905 とみころーつせんき,Shinnna 1905 Tomikoro-tsu senki
陣内流柔術流浪伝 真島、爆ぜる!!,じんないりゅうじゅうじゅつるろうでんまじまはぜる,Zinnairyuujuujutsururouden Majima Hazeru!!
sin 七つの大罪,しん ななつのたいざい,Sin Nanatsu no taizai
sin 七つの大罪 日常黙示録,しん ななつのたいざい にちじょうもくしろく,Sin Nanatsu no taizai Nichijou mokushiroku
新・忍者無芸帖 101匹忍者大行進,しんにんじゃむげいちょう101ぴきにんじゃだいこうしん,New Ninjyamugeityou
神の拳,じんのけん,Jin no Ken
秦始皇帝,しんのしこうてい,Shin no Shikoutei (The First Emperor Of China)
新・のぞき屋,しんのぞきや,Shin Nozokiya
人馬,じんば,Jimba
新バイオレンスジャック,しんばいおれんすじゃっく,NEO VIOLENCE JACK
JINBA(浦田カズヒロ版),じんば うらたかずひろ,JINBA
シンバ・ラ・ダ,Shinba Ra Da,
神秘家水木しげる伝,しんぴかみずきしげるでん,SHINPIKA MIZUKI SHIGERU DEN
神秘家列伝,しんぴかれつでん,SHINPIKA RETSUDEN
神秘の世界エルハザード,しんぴのせかいえるはざーど,EL-HAZARD The Magnificent World
SINfinity,しんふぃにてぃ,Sinfinity
新ブラックジャックによろしく,しんぶらっくじゃっくによろしく,Neo say Hello BLACK JACK (Shin black jack ni yoroshiku)
新・プラモ狂四郎,しんぷらもきょうしろう,NEO PLAMO KYOUSHIROU
じんべえ,JINBEE,
新・変身忍者嵐,しんへんしんにんじゃあらし,Shin Henshin ninja Arashi
新・吼えろペン,しんほえろぺん,New Hoero Pen
新米姉妹のふたりごはん,しんまいしまいのふたりごはん,Shinmai shimai no futari gohan
シンマイ新田イズム,しんまいにいたいずむ,Shinmai Niita ism
新米婦警キルコさん,しんまいふけいきるこさん,Shinmai Fukei Killko san
新妹魔王の契約者<テスタメント>,しんまいまおうのてすためんと,Shinmai maou no Testament
新妹魔王の契約者・嵐!,しんまいまおうのてすためんとあらし,Shinmai maou no Testament Arashi!
真マジンガーZERO,しんまじんがーぜろ,Shin Mazinger Zero
真マジンガーZERO vs 暗黒大将軍,しんまじんがーぜろぶいえすあんこくだいしょうぐん,Shin Mazinger ZERO vs Ankoku daishougun
新 水色時代,しん みずいろじだい,New Sky blue age
神武 (古事記巻之二),じんむこじきかんのに,Jinmu
真・女神転生IV DEMONIC GENE,しんめがみてんせい4 でもにっくじーん,Shin Megami Tensei 4 DEMONIC GENE
真・女神転生IV -Prayers-,しんめがみてんせい4 ぷれいやーず,Shin Megami Tensei 4 Prayers
真・女神転生if... 学園の悪魔使い,しんめがみてんせいいふ がくえんのあくまつかい,Shin Megami Tensei if... : Gakuen no akumatsukai
真・女神転生〜EDEN〜,しんめがみてんせいえでん,Shin Megami Tensei EDEN
真・女神転生カーン,しんめがみてんせいかーん,Shin Megami Tensei KAHN
真・女神転生デビルチルドレン,しんめがみてんせいでびるちるどれん,Shin Megami Tensei Devil Children
真・女神転生Dチルドレンライト&ダーク,しんめがみてんせいでびるちるどれんらいとあんどだーく,Shin Megami Tensei Devil Children Light and Dark
新・野球狂の詩,しんやきゅうきょうのうた,Shin yakyuu kyou no uta
新約「巨人の星」-花形-,しんやく きょじんのほし はながた,New Star of Giants Hanagata
[新約]魔法少女おりこ☆マギカ〜sadness prayer〜,しんやく まほうしょうじょおりこまぎか さっどねす ぷれいやー,Puella Magi Oriko Magica : sadness prayer
深夜食堂,しんやしょくどう,Shinya Shokudou
深夜のダメ恋図鑑,しんやのだめこいずかん,Shinya no damekoi zukan
心理捜査官 草薙葵 - PROFILER KUSANAGI AOI -,しんりそうさかんくさなぎあおい,PROFILER KUSANAGI AOI
侵略!イカ娘,しんりゃく いかむすめ,Shinryaku! Ikamusume
新・聊斎志異 叩健異譚,しんりょうさいしい こうけんいたん,Shin ryousaishii koukenitan
新・聊斎志異-女郎蜘蛛,しんりょうさいしいじょろうくも,Shinryousaishiijorougumo
人類資金,じんるいしきん,Jinrui Shikin
人類ネコ科,じんるいねこか,Jinrui nekoka
心霊探偵オカルト団,しんれいたんていおかるとだん,Spirit Detective Occult Team
心霊探偵 八雲(月刊Asuka版),しんれいたんてい やくも,Shinrei Tantei YAKUMO
心霊調査室 OFFICE麗,しんれいちょうさしつおふぃすれい,OFFICE REI
新・黎明の艦隊,しんれいめいのかんたい,Sinreimei No Kantai
人狼ゲーム,じんろうげーむ,Jinrou Game
人狼ゲーム ビーストサイド,じんろうげーむ びーすとさいど,Jinrou Game Beast Side
神話ポンチ,しんわぽんち,Shinwa Ponchi
