title,title_furigana,title_en
センゴク兄弟,せんごくきょうだい,Sengoku Kyoudai
戦国ケンタウロス,せんごくけんたうろす,Sengoku Kentauros
戦国甲子園〜九犬士伝説〜,せんごくこうしえん きゅうけんしでんせつ,Sengoku Koushien Kyu-Kenshi Legend
戦国小町苦労譚,せんごくこまちくろうたん,Sengoku Komachi Kuroutan
センゴク権兵衛,せんごくごんべえ,Sengoku Gonbei
戦国SAGA 風魔風神伝,せんごくさが ふうまふうじんでん,Sengokusaga Fuumafuuzinden
戦国SANADA紅蓮隊,せんごくさなだぐれんたい,SENGOKU SANADA GUREN TAI
戦国自衛隊,せんごくじえいたい,Sengokujieitai
戦国自衛隊(森秀樹版),せんごくじえいたい もりひできばん,Sengoku Jieitai Hideki Mori version
戦国獅子伝,せんごくししでん,Civil wars lion's story (Sengokusisiden)
戦国雀王 のぶながさん,せんごくじゃんおう のぶながさん,Sengoku Jan ou Nobunaga san
戦国スクナ,せんごくすくな,Sengoku Sukuna
戦国ストレイズ,せんごくすとれいず,Sengoku strays
戦国戦術戦記LOBOS,せんごくせんじゅつせんきろぼす,Sengoku senjutsu senki LOBOS
戦国月夜,せんごくつきよ,Sengoku Tsukiyo
センゴク天正記,せんごくてんしょうき,Sengoku Tenshouki
戦国毒饅頭ハンベエ,せんごくどくまんじゅうはんべえ,Sengoku dokumanjuu Hanbee
〜戦国忍法秘録〜 五右衛門,せんごくにんぽうふううんろくごえもん,SENGOKUNINPOH HIROKU GOEMON
戦国の長縞GB軍,せんごくのながしまじーびーぐん,Sengoku no Nagashima GB gun
戦国BASARA 3,せんごくばさら3,Sengoku Basara 3
戦国BASARA ドクガン,せんごくばさら どくがん,SENGOKU BASARA DOKUGAN
戦国BASARA 乱・世・乱・舞,せんごくばさら らんせらんぶ,SENGOKU BASARA: RANSERANBU
戦極姫 どっかーん!,せんごくひめ どっかーん,Sengoku-Hime Dokkan!
戦国風林火山武田勝頼,せんごくふうりんかざんたけだかつより,Sengoku Fuurin Kazan Takeda Katsuyori
戦国風林火山武田信玄,せんごくふうりんかざんたけだしんげん,Sengoku Fuurin Kazan Takeda Shingen
戦国八咫烏,せんごくやたがらす,Sengoku Yatagarasu
SENGOKU―戦国,せんごくやましなけいすけばん,Sengoku (Yamashina Keisuke)
戦国ヤンキー,せんごくやんきー,Sengoku Yankee
戦国妖狐,せんごくようこ,Sengoku youko
戦国乱破伝サソリ,せんごくらっぱでんさそり,Sengoku Rappaden Sasori
戦国ランス,せんごくらんす,Sengoku Rance
戦士は眠らない!?,せんしはねむらない,Senshi ha nemuranai!?
千邪の封魔師,せんじゃのふうまし,Senja no fuumasi
仙術超攻殻ORION,せんじゅつちょうこうかくおりおん,SENJYUTUCHOUKOUKAKU ORION
戦場のヴァルキュリア,せんじょうのばるきゅりあ,Valkyria Chronicles
戦場のヴァルキュリア -wish your smile-,せんじょうのばるきゅりあ うぃっしゅ ゆあ すまいる,Valcuria Chronicles wish your smile
戦場のヴァルキュリア2 蒼光のエイリアス,せんじょうのばるきゅりあつーそうこうのえいりあす,Valkyria Chronicles II Souko no Alias
戦場の魔法使い,せんじょうのまほうつかい,The wizard of battlefield (Senjou no mahoutsukai)
潜水艦スーパー99(ナインナイン),せんすいかんすーぱーないんないん,SubmarineSuper99
せんせい,Sensei,
センセイあのね?,Sensei anone?,
先生!-河原和音版-,せんせい かわはらかずねばん,Sensei Kawahara Kazune version
先生、好きです。,せんせい すきです,"Sensei, sukidesu."
先生だって嘘をつく。,せんせいだってうそをつく,Sensei datte uso wo tsuku.
先生と星が教えてくれたこと,せんせいとほしがおしえてくれたこと,Sensei to hoshi ga oshiete kureta koto
せんせいになれません,Sensei Ni Naremasen,
せんせいのお時間,せんせいのおじかん,Sensei No Ojikan
先生の白い嘘,せんせいのしろいうそ,Sensei no shiroi uso
先生のすずめ,せんせいのすずめ,Sensei no Suzume
先生のススメ,せんせいのすすめ,Senseino susume
先生のたまご,せんせいのたまご,Sensei no Tamago
戦星のバルジ,せんせいのばるじ,Sensei no Bulge
先生のやさしい殺し方,せんせいのやさしいころしかた,Sensei no Yasashii Koroshikata
全生物に告ぐ,ぜんせいぶつにつぐ,Zen seibutsu Ni Tsugu
先生ロックオン!,せんせいろっくおん,Sensei lock on!
せんせといっしょ!,Sensei to issho!,
センセとJKのコスプレ事情,せんせとじぇいけいのこすぷれじじょう,Sense to JK no kosupure jijou
戦線スパイクヒルズ,せんせんすぱいくひるず,Sensen SpaikHills
戦争劇場,せんそうげきじょう,Sensou Gekijou
戦争めし,せんそうめし,Sensou meshi
選択のトキ,せんたくのとき,Sentaku No Toki
センチメンタル*アンドロイド,せんちめんたるあんどろいど,Sentimental Android
センチメントの季節,せんちめんとのきせつ,Sentiment no kisetsu
全っっっっっ然知らない街を歩いてみたものの,ぜんっっっっっぜんしらないまちをあるいてみたものの,Of the thing which walked the town to never know
戦闘破壊学園ダンゲロス,せんとうはかいがくえん だんげろす,Sentou hakai gakuen Dangerosu
聖ジョルジュ女学園暗黒料理研究会タベルナ,せんとじょるじゅじょがくえんあんこくりょうりけんきゅうかいたべるな,Darak cooking club of St.Gerge's girl school TAVERNA (Sento joruju jogakuen ankoku ryouri kenkyuukai taberuna)
聖☆ピスタチオ学園,せんとぴすたちおがくえん,Saint Pistachio Gakuen
聖マッスル,せんとまっする,Saint Muscle
千と万,せんとまん,Sen to Man
セントールの悩み,せんとーるのなやみ,Centaur no Nayami
全日本妹選手権!!,ぜんにほんいもうとせんしゅけん,Zen Nihon Imouto Senshuken
全日本ミス☆コンビニ選手権,ぜんにほんみすこんびにせんしゅけん,"All Japan Miss,convenience store Award."
センネン画報,せんねんがほう,Sennen Gahou
1000年の疾風,せんねんのかぜ,Sennen no kaze
千年万年りんごの子,せんねんまんねんりんごのこ,Sennen Mannen Ringonoko
千の目先生,せんのめせんせい,Sen no me sensei
先輩には頭が上がらない!,せんぱいにはあたまがあがらない,Sempai niwa atama ga agaranai!
旋風Z,せんぷうぜっと,Senpu Z
ぜんまいじかけのティナ,Doll of Tina,
戦勇。,せんゆう,Senyuu.
千里の道も(シリーズ),せんりのみちも,Senri No Michi Mo
前略 雲の上より,ぜんりゃくくものうえより,Zenryaku Kumonoueyori
前略、パリは甘くて苦いです。,ぜんりゃくぱりはあまくてにがいです,Zenryaku Paris ha amakute nigai desu.
前略、百合の園より,ぜんりゃくゆりのそのより,Zenryaku Yuri No Sono Yori
川柳少女,せんりゅうしょうじょ,Senryuu shoujo
全力委員長,ぜんりょくいいんちょう,IINCHO FULL THROTTLE
洗礼,せんれい,Senrei
