title,title_furigana,title_en
漂流幹線000,ひょうりゅうかんせんすりーぜろ,Castaway Line 000 (Hyouryuu Kansen 000)
漂流教室,ひょうりゅうきょうしつ,Hyoryu Kyoshitsu
漂流ネットカフェ,ひょうりゅうねっとかふぇ,Hyouryuu Net Cafe
ひよ恋,ひよこい,Hiyokoi
ひよっこシスターの安息,ひよっこしすたーのあんそく,Hiyokko sister no ansoku
ひよぴよえにっき。,Hiyopiyo enikki,
ぴよぴよ天使,ぴよぴよえんじぇる,Piyopiyo angel
ぴよぴよファミリア,Piyo piyo familia,
ぴよぴよ 水上悟志短編集,ぴよぴよみずかみさとしたんぺんしゅう,Piyopiyo
ひよママ,HIYOMAMA,
ひよりすと,Hiyorist,
ひよわーるど,Hiyo World,
ひらけ駒!,ひらけこま,Hirake Koma!
ひらひら 国芳一門浮世譚,ひらひらくによしいちもんうきよたん,Hirahira Kuniyoshi Ichiza Ukiyotan
ひらめきはつめちゃん,Hirameki Hatsume-chan,
B.リアクション!,びー りあくしょん,B Reaction!
ビリオネアガール,Billionaire girl,
ビリオンドッグズ,Billion Dogs,
ビリ犬 (ビリ犬なんでも商会),びりけん,Biriken
ビリーの森 ジョディの樹,びりーのもりじょでぃのき,Biryi no mori jodhi no ki
ビリーパック,Billy pack,
BILLY BAT(ビリーバット),びりーばっと,BILLY BAT
ぴりふわつーん,Piri Fuwa Tsu-n,
Healing Planet(ヒーリング・プラネット),ひーりんぐぷらねっと,Healing Planet
ヒル,HIRU,
ヴィルトゥス,VIRTUS,
ビールとメガホン,Beer and Megaphone,
ひるなかの流星,ひるなかのりゅうせい,Hirunaka no Ryuusei
ひるなかの流星 番外編,ひるなかのりゅうせいばんがいへん,Hirunaka no Ryuusei Bangaihen
昼まで寝太郎,ひるまでねたろう,Hiru made Netaro
B-伝説! バトルビーダマン,びーれじぇんど ばとるびーだまん,Battle B-Daman
ヒロインくん,HiroinKun,
ヒロイン失格,ひろいんしっかく,Heroine Shikkaku
ヒロインをめざせ!,Hiroinomezase!,
ヒーローカンパニー,HERO COMPANY,
ヒーロー警報!,ひーろーけいほう,Hero Helow! (Hero Keihou)
ヒーロー志願,ひーろーしがん,WANNA BE HERO
広島カープ誕生物語,ひろしまかーぷたんじょうものがたり,HIROSHIMA CARP TANJO MONOGATARI
ヒーローズ・カムバック,Hero's Come Back,
ひろなex.,ひろないーえっくす,Hirona ex
ヒーローハーツ,Hero hearts,
ヒーローマスク,Hero Mask,
HEROMAN,ひーろーまん,HEROMAN
ピンキュー★★★,ぴんきゅー,Pingkyu
pink,ぴんく,Pink
ピンクそらりんご〜桃色空林檎〜,ぴんくそらりんご,Pink Sora Ringo20
ピンクの天使,ぴんくのてんし,Pinku no tenshi
BiNGO!,びんご,BiNGO!
ビン 〜孫子異伝〜,びん そんしいでん,BIN Sonshi iden
びんちょうタン,Binchoutan,
瓶詰の地獄,びんづめのじごく,Bottled Hell
ぴんとこな,Pin to Kona,
ヒントでみんと!,Hint de Mint!,
ピントぴったし!,Pint Pittashi,
貧乏神が!,びんぼうがみが,Binbogami ga!
貧乏姉妹物語,びんぼうしまいものがたり,BINBOU SHIMAI MONOGATARI
貧乏姫ですが、何か?,びんぼうひめですが なにか,Bimbouhimedesuga Nanika?
ピンポン,Ping pong,
卓球Dash!!,ぴんぽんだっしゅ,Pinpon Dash!!
ピンポン☆ブー,ぴんぽんぶー,Ping pong boo (Pinpon buu)
貧民、聖櫃、大富豪,ひんみんせいひつだいふごう,"POORMAN,ARK,BILLIONAIRE"
貧民の食卓,ひんみんのしょくたく,The Table of Poor man
ヴィンランド・サガ,Vinland SAGA,
