title,title_furigana,title_en
魔法少女リリカルなのはINNOCENTS,まほうしょうじょりりかるなのはいのせんつ,Mahou shoujo lyrical Nanoha INNOCENTS
魔法少女リリカルなのはINNOCENT,まほうしょうじょりりかるなのはいのせんと,Mahou shoujo lyrical Nanoha INNOCENT
魔法少女リリカルなのはA's THE COMICS,まほうしょうじょりりかるなのはえーす ざ こみっくす,Magical girl lyrical Nanoha A's
魔法少女リリカルなのはA's PORTABLE -THE GEARS OF DESTINY- マテリアル娘。,まほうしょうじょりりかるなのはえーす ぽーたぶる ざ ぎあーず おぶ ですてぃにー まてりあるむすめ,Magical Girl Lyrical NANOHA A's PORTABLE -THE GEARS OF DESTINY- Material musume
魔法少女リリカルなのはStrikerS THE COMICS,まほうしょうじょりりかるなのはすとらいかーず ざ こみっくす,Magical girl lyrical Nanoha StrikerS THE COMICS
魔法少女リリカルなのはVivid,まほうしょうじょりりかるなのはびびっど,Magical Girl Lyrical Nanoha ViVid (Mahou Shoujo Lyrical Nanoha)
魔法少女リリカルなのはViVid LIFE,まほうしょうじょりりかるなのはびびっど らいふ,Magical Girl Lyrical Nanoha ViVid Life
魔法少女リリカルなのは MOVIE 1st THE COMICS,まほうしょうじょりりかるなのは むーびーふぁーすと ざ こみっくす,Magical Girl Lyrical NANOHA MOVIE 1st THE COMICS
魔法女子高生トラノイーカルナ,まほうじょしこうせいとらのいーかるな,Toranoi Karuna
魔法陣グルグル,まほうじんぐるぐる,Mahouzin guruguru
魔法陣グルグル外伝 舞勇伝キタキタ,まほうじんぐるぐるがいでん ぶゆうでんきたきた,STRANGE DANCE KITAKITA
魔法陣グルグル2,まほうじんぐるぐる つー,Mahoujin GURUGURU 2
魔法戦記リリカルなのはForce,まほうせんきりりかるなのは ふぉーす,Magical Record Lyrical Nanoha Force
魔法戦士リウイ,まほうせんしりうい,Louis the Rune Soldier (Mahou Senshi Riui)
魔法戦士リウイ 紅炎のバスタード,まほうせんしりういくれないのばすたーど,Liuy The Lurnfighter Basutard Of Flaim
魔法先生ネギま!,まほうせんせいねぎま,Magister Negi Magi (Mahou Sensei Negima)
魔法戦隊マジレンジャー THE MOVIE インフェルシアの花嫁,まほうせんたいまじれんじゃー ざ むーびー いんふぇるしあのはなよめ,Mahou Sentai Magiranger the Movie: Bride of Infershia
魔法大作戦,まほうだいさくせん,MAGICMISSON
