title,title_furigana,title_en
ゴジラVSモスラ(坂井孝行版),ごじらたいもすら さかいたかゆきばん,Godzilla vs Mothra(comic Sakai Takayuki version)
ゴジラVSデストロイア,ごじらばーさすですとろいあ,Godzilla vs. Destoroyah
GOTH(ゴス),ごす,GOTH
小杉センセイはコドモ好き,こすぎせんせいはこどもずき,Kosugi-sensei wa kodomo zuki
コスちゅ!,Kosuchu,
GHOST ONLY(ゴーストオンリー) 〜幽霊専用レストラン〜,ごーすとおんりー,GHOST ONLY
GS美神 極楽大作戦!! (ゴーストスイーパー美神 極楽大作戦!!),ごーすとすいーぱーみかみごくらくだいさくせん,Ghost Sweeper Mikami-Amusement Great Work Game
ゴーストハント,The Ghosthunt,
ゴーストライター,Ghost Writer,
コスプレの神!,こすぷれのかみ,The God of Cosplay!
こずみっしょん!,Cosmic Mission (Kozumisshon),
コスメの魔法,こすめのまほう,Magic of cosmetic
コスモス・ストライカー,COSMOS STRIKER,
コスモス楽園記,こすもすらくえんき,Cosmos rakuenki
宇宙なボクら!,こすもなぼくら,Kosumo na bokura
ゴスロリJK無人島漂流記,ごすろりじぇーけーむじんとうひょうりゅうき,Gosurori jk mujintou hyouryuuki
コゼットの肖像,こぜっとのしょうぞう,Le Portrait de Petit Cossette
コーセルテルの竜術士,こーせるてるのりゅうじゅつし,Koseruterunoryujutushi
午前3時の危険地帯,ごぜんさんじのきけんちたい,Gozen sanji no kikenchitai
午前3時の無法地帯,ごぜんさんじのむほうちたい,Gozen sanji no muhouchitai
子育てビフォーアフター,こそだてびふぉーあふたー,Kosodate Before after
五大湖フルバースト 大相撲SF超伝奇,ごだいこふるばーすと おおずもうえすえふちょうでんき,Godaiko full burst
古代ローマ格闘暗獄譚SIN,こだいろーまかくとうあんごくたんしん,Kodai Rome Kakutou Angokutan Sin
コタおいで,Kota oide,
GO DA GUN,ごー だ がん,GO DA GUN
ゴーダ君,ごーだくん,GOUDAKUN
こたつやみかん,Kotatsuyamikan,
ゴタボイス,Gota voice,
こだまちゃん,Kodama tyan,
コータローまかりとおる!(シリーズ),Koutaro Makaritouru,
ごちゃまぜMy Sister,ごちゃまぜまいしすたー,Gochamaze my sister
ご注文はうさぎですか?,ごちゅうもんはうさぎですか,Gochuumon ha usagi desu ka
こちら葛飾区亀有公園前派出所,こちらかつしかくかめありこうえんまえはしゅつじょ,Kochikame (Kochira Katsushikaku Kameari Kouenmae Hashutsujo)
こちら埼玉山の上大学ボクシング部,こちらさいたまやまのうえだいがくぼくしんぐぶ,Here is a Saitama Yamanoue university boxing club
こちら☆世界征服同好会!!!,こちらせかいせいふくどうこうかい,Kochira sekai seifuku doukoukai
